 Sample   Time     Commanded Pos   Encoder 1 Pos   Control Effort
  1211    1.072             154            2082          1.5043;
  1212    1.073             154            2082          1.5043;
  1213    1.074             154            2082          1.5043;
  1214    1.075             154            2082          1.5043;
  1215    1.076             154            2082          1.5043;
  1216    1.077             154            2082          1.5043;
  1217    1.078             154            2082          1.5043;
  1218    1.078             154            2082          1.5043;
  1219    1.079             154            2082          1.5043;
  1220    1.080             154            2082          1.5043;
  1221    1.081             154            2082          1.5043;
  1222    1.082             154            2082          1.5043;
  1223    1.083             154            2082          1.5043;
  1224    1.084             154            2082          1.5043;
  1225    1.085             154            2082          1.5043;
  1226    1.086             154            2082          1.5043;
  1227    1.086             154            2082          1.5043;
  1228    1.087             154            2082          1.5043;
  1229    1.088             154            2082          1.5043;
  1230    1.089             154            2082          1.5043;
  1231    1.090             154            2082          1.5043;
  1232    1.091             154            2082          1.5043;
  1233    1.092             154            2082          1.5043;
  1234    1.093             154            2082          1.5043;
  1235    1.093             154            2082          1.5043;
  1236    1.094             154            2082          1.5043;
  1237    1.095             154            2082          1.5043;
  1238    1.096             154            2082          1.5043;
  1239    1.097             154            2082          1.5043;
  1240    1.098             154            2082          1.5043;
  1241    1.099             154            2082          1.5043;
  1242    1.100             154            2082          1.5043;
  1243    1.101             154            2082          1.5043;
  1244    1.101             154            2082          1.5043;
  1245    1.102             154            2082          1.5043;
  1246    1.103             154            2082          1.5043;
  1247    1.104             154            2082          1.5043;
  1248    1.105             154            2082          1.5043;
  1249    1.106             154            2082          1.5043;
  1250    1.107             154            2082          1.5043;
  1251    1.108             154            2082          1.5043;
  1252    1.109             154            2082          1.5043;
  1253    1.109             154            2082          1.5043;
  1254    1.110             154            2082          1.5043;
  1255    1.111             154            2082          1.5043;
  1256    1.112             154            2082          1.5043;
  1257    1.113             154            2082          1.5043;
  1258    1.114             154            2082          1.5043;
  1259    1.115             154            2082          1.5043;
  1260    1.116             154            2082          1.5043;
  1261    1.117             154            2082          1.5043;
  1262    1.117             154            2082          1.5043;
  1263    1.118             154            2082          1.5043;
  1264    1.119             154            2082          1.5043;
  1265    1.120             154            2082          1.5043;
  1266    1.121             154            2082          1.5043;
  1267    1.122             154            2082          1.5043;
  1268    1.123             154            2082          1.5043;
  1269    1.124             154            2082          1.5043;
  1270    1.124             154            2082          1.5043;
  1271    1.125             154            2082          1.5043;
  1272    1.126             154            2082          1.5043;
  1273    1.127             154            2082          1.5043;
  1274    1.128             154            2082          1.5043;
  1275    1.129             154            2082          1.5043;
  1276    1.130             154            2082          1.5043;
  1277    1.131             154            2082          1.5043;
  1278    1.132             154            2082          1.5043;
  1279    1.132             154            2082          1.5043;
  1280    1.133             154            2082          1.5043;
  1281    1.134             154            2082          1.5043;
  1282    1.135             154            2082          1.5043;
  1283    1.136             154            2082          1.5043;
  1284    1.137             154            2082          1.5043;
  1285    1.138             154            2082          1.5043;
  1286    1.139             154            2082          1.5043;
  1287    1.140             154            2082          1.5043;
  1288    1.140             154            2082          1.5043;
  1289    1.141             154            2082          1.5043;
  1290    1.142             154            2082          1.5043;
  1291    1.143             154            2082          1.5043;
  1292    1.144             154            2082          1.5043;
  1293    1.145             154            2082          1.5043;
  1294    1.146             154            2082          1.5043;
  1295    1.147             154            2082          1.5043;
  1296    1.148             154            2082          1.5043;
  1297    1.148             154            2082          1.5043;
  1298    1.149             154            2082          1.5043;
  1299    1.150             154            2082          1.5043;
  1300    1.151             154            2082          1.5043;
  1301    1.152             154            2082          1.5043;
  1302    1.153             154            2082          1.5043;
  1303    1.154             154            2082          1.5043;
  1304    1.155             154            2082          1.5043;
  1305    1.155             154            2082          1.5043;
  1306    1.156             154            2082          1.5043;
  1307    1.157             154            2082          1.5043;
  1308    1.158             154            2082          1.5043;
  1309    1.159             154            2082          1.5043;
  1310    1.160             154            2082          1.5043;
  1311    1.161             154            2082          1.5043;
  1312    1.162             154            2082          1.5043;
  1313    1.163             154            2082          1.5043;
  1314    1.163             154            2082          1.5043;
  1315    1.164             154            2082          1.5043;
  1316    1.165             154            2082          1.5043;
  1317    1.166             154            2082          1.5043;
  1318    1.167             154            2082          1.5043;
  1319    1.168             154            2082          1.5043;
  1320    1.169             154            2082          1.5043;
  1321    1.170             154            2082          1.5043;
  1322    1.171             154            2082          1.5043;
  1323    1.171             154            2082          1.5043;
  1324    1.172             154            2082          1.5043;
  1325    1.173             154            2082          1.5043;
  1326    1.174             154            2082          1.5043;
  1327    1.175             154            2082          1.5043;
  1328    1.176             154            2082          1.5043;
  1329    1.177             154            2082          1.5043;
  1330    1.178             154            2082          1.5043;
  1331    1.178             154            2082          1.5043;
  1332    1.179             154            2082          1.5043;
  1333    1.180             154            2082          1.5043;
  1334    1.181             154            2082          1.5043;
  1335    1.182             154            2082          1.5043;
  1336    1.183             154            2082          1.5043;
  1337    1.184             154            2082          1.5043;
  1338    1.185             154            2082          1.5043;
  1339    1.186             154            2082          1.5043;
  1340    1.186             154            2082          1.5043;
  1341    1.187             154            2082          1.5043;
  1342    1.188             154            2082          1.5043;
  1343    1.189             154            2082          1.5043;
  1344    1.190             154            2082          1.5043;
  1345    1.191             154            2082          1.5043;
  1346    1.192             154            2082          1.5043;
  1347    1.193             154            2082          1.5043;
  1348    1.194             154            2082          1.5043;
  1349    1.194             154            2082          1.5043;
  1350    1.195             154            2082          1.5043;
  1351    1.196             154            2082          1.5043;
  1352    1.197             154            2082          1.5043;
  1353    1.198             154            2082          1.5043;
  1354    1.199             154            2082          1.5043;
  1355    1.200             154            2082          1.5043;
  1356    1.201             154            2082          1.5043;
  1357    1.202             154            2082          1.5043;
  1358    1.202             154            2082          1.5043;
  1359    1.203             154            2082          1.5043;
  1360    1.204             154            2082          1.5043;
  1361    1.205             154            2082          1.5043;
  1362    1.206             154            2082          1.5043;
  1363    1.207             154            2082          1.5043;
  1364    1.208             154            2082          1.5043;
  1365    1.209             154            2082          1.5043;
  1366    1.209             154            2082          1.5043;
  1367    1.210             154            2082          1.5043;
  1368    1.211             154            2082          1.5043;
  1369    1.212             154            2082          1.5043;
  1370    1.213             154            2082          1.5043;
  1371    1.214             154            2082          1.5043;
  1372    1.215             154            2082          1.5043;
  1373    1.216             154            2082          1.5043;
  1374    1.217             154            2082          1.5043;
  1375    1.217             154            2082          1.5043;
  1376    1.218             154            2082          1.5043;
  1377    1.219             154            2082          1.5043;
  1378    1.220             154            2082          1.5043;
  1379    1.221             154            2082          1.5043;
  1380    1.222             154            2082          1.5043;
  1381    1.223             154            2082          1.5043;
  1382    1.224             154            2082          1.5043;
  1383    1.225             154            2082          1.5043;
  1384    1.225             154            2082          1.5043;
  1385    1.226             154            2082          1.5043;
  1386    1.227             154            2082          1.5043;
  1387    1.228             154            2082          1.5043;
  1388    1.229             154            2082          1.5043;
  1389    1.230             154            2082          1.5043;
  1390    1.231             154            2082          1.5043;
  1391    1.232             154            2082          1.5043;
  1392    1.233             154            2082          1.5043;
  1393    1.233             154            2082          1.5043;
  1394    1.234             154            2082          1.5043;
  1395    1.235             154            2082          1.5043;
  1396    1.236             154            2082          1.5043;
  1397    1.237             154            2082          1.5043;
  1398    1.238             154            2082          1.5043;
  1399    1.239             154            2082          1.5043;
  1400    1.240             154            2082          1.5043;
  1401    1.240             154            2082          1.5043;
  1402    1.241             154            2082          1.5043;
  1403    1.242             154            2082          1.5043;
  1404    1.243             154            2082          1.5043;
  1405    1.244             154            2082          1.5043;
  1406    1.245             154            2082          1.5043;
  1407    1.246             154            2082          1.5043;
  1408    1.247             154            2082          1.5043;
  1409    1.248             154            2082          1.5043;
  1410    1.248             154            2082          1.5043;
  1411    1.249             154            2082          1.5043;
  1412    1.250             154            2082          1.5043;
  1413    1.251             154            2082          1.5043;
  1414    1.252             154            2082          1.5043;
  1415    1.253             154            2082          1.5043;
  1416    1.254             154            2082          1.5043;
  1417    1.255             154            2082          1.5043;
  1418    1.256             154            2082          1.5043;
  1419    1.256             154            2082          1.5043;
  1420    1.257             154            2082          1.5043;
  1421    1.258             154            2082          1.5043;
  1422    1.259             154            2082          1.5043;
  1423    1.260             154            2082          1.5043;
  1424    1.261             154            2082          1.5043;
  1425    1.262             154            2082          1.5043;
  1426    1.263             154            2082          1.5043;
  1427    1.263             154            2082          1.5043;
  1428    1.264             154            2082          1.5043;
  1429    1.265             154            2082          1.5043;
  1430    1.266             154            2082          1.5043;
  1431    1.267             154            2082          1.5043;
  1432    1.268             154            2082          1.5043;
  1433    1.269             154            2082          1.5043;
  1434    1.270             154            2082          1.5043;
  1435    1.271             154            2082          1.5043;
  1436    1.271             154            2082          1.5043;
  1437    1.272             154            2082          1.5043;
  1438    1.273             154            2082          1.5043;
  1439    1.274             154            2082          1.5043;
  1440    1.275             154            2082          1.5043;
  1441    1.276             154            2082          1.5043;
  1442    1.277             154            2082          1.5043;
  1443    1.278             154            2082          1.5043;
  1444    1.279             154            2082          1.5043;
  1445    1.279             154            2082          1.5043;
  1446    1.280             154            2082          1.5043;
  1447    1.281             154            2082          1.5043;
  1448    1.282             154            2082          1.5043;
  1449    1.283             154            2082          1.5043;
  1450    1.284             154            2082          1.5043;
  1451    1.285             154            2082          1.5043;
  1452    1.286             154            2082          1.5043;
  1453    1.287             154            2082          1.5043;
  1454    1.287             154            2082          1.5043;
  1455    1.288             154            2082          1.5043;
  1456    1.289             154            2082          1.5043;
  1457    1.290             154            2082          1.5043;
  1458    1.291             154            2082          1.5043;
  1459    1.292             154            2082          1.5043;
  1460    1.293             154            2082          1.5043;
  1461    1.294             154            2082          1.5043;
  1462    1.294             154            2082          1.5043;
  1463    1.295             154            2082          1.5043;
  1464    1.296             154            2082          1.5043;
  1465    1.297             154            2082          1.5043;
  1466    1.298             154            2082          1.5043;
  1467    1.299             154            2082          1.5043;
  1468    1.300             154            2082          1.5043;
  1469    1.301             154            2082          1.5043;
  1470    1.302             154            2082          1.5043;
  1471    1.302             154            2082          1.5043;
  1472    1.303             154            2082          1.5043;
  1473    1.304             154            2082          1.5043;
  1474    1.305             154            2082          1.5043;
  1475    1.306             154            2082          1.5043;
  1476    1.307             154            2082          1.5043;
  1477    1.308             154            2082          1.5043;
  1478    1.309             154            2082          1.5043;
  1479    1.310             154            2082          1.5043;
  1480    1.310             154            2082          1.5043;
  1481    1.311             154            2082          1.5043;
  1482    1.312             154            2082          1.5043;
  1483    1.313             154            2082          1.5043;
  1484    1.314             154            2082          1.5043;
  1485    1.315             154            2082          1.5043;
  1486    1.316             154            2082          1.5043;
  1487    1.317             154            2082          1.5043;
  1488    1.318             154            2082          1.5043;
  1489    1.318             154            2082          1.5043;
  1490    1.319             154            2082          1.5043;
  1491    1.320             154            2082          1.5043;
  1492    1.321             154            2082          1.5043;
  1493    1.322             154            2082          1.5043;
  1494    1.323             154            2082          1.5043;
  1495    1.324             154            2082          1.5043;
  1496    1.325             154            2082          1.5043;
  1497    1.325             154            2082          1.5043;
  1498    1.326             154            2082          1.5043;
  1499    1.327             154            2082          1.5043;
  1500    1.328             154            2082          1.5043;
  1501    1.329             154            2082          1.5043;
  1502    1.330             154            2082          1.5043;
  1503    1.331             154            2082          1.5043;
  1504    1.332             154            2082          1.5043;
  1505    1.333             154            2082          1.5043;
  1506    1.333             154            2082          1.5043;
  1507    1.334             154            2082          1.5043;
  1508    1.335             154            2082          1.5043;
  1509    1.336             154            2082          1.5043;
  1510    1.337             154            2082          1.5043;
  1511    1.338             154            2082          1.5043;
  1512    1.339             154            2082          1.5043;
  1513    1.340             154            2082          1.5043;
  1514    1.341             154            2082          1.5043;
  1515    1.341             154            2082          1.5043;
  1516    1.342             154            2082          1.5043;
  1517    1.343             154            2082          1.5043;
  1518    1.344             154            2082          1.5043;
  1519    1.345             154            2082          1.5043;
  1520    1.346             154            2082          1.5043;
  1521    1.347             154            2082          1.5043;
  1522    1.348             154            2082          1.5043;
  1523    1.348             154            2082          1.5043;
  1524    1.349             154            2082          1.5043;
  1525    1.350             154            2082          1.5043;
  1526    1.351             154            2082          1.5043;
  1527    1.352             154            2082          1.5043;
  1528    1.353             154            2082          1.5043;
  1529    1.354             154            2082          1.5043;
  1530    1.355             154            2082          1.5043;
  1531    1.356             154            2082          1.5043;
  1532    1.356             154            2082          1.5043;
  1533    1.357             154            2082          1.5043;
  1534    1.358             154            2082          1.5043;
  1535    1.359             154            2082          1.5043;
  1536    1.360             154            2082          1.5043;
  1537    1.361             154            2082          1.5043;
  1538    1.362             154            2082          1.5043;
  1539    1.363             154            2082          1.5043;
  1540    1.364             154            2082          1.5043;
  1541    1.364             154            2082          1.5043;
  1542    1.365             154            2082          1.5043;
  1543    1.366             154            2082          1.5043;
  1544    1.367             154            2082          1.5043;
  1545    1.368             154            2082          1.5043;
  1546    1.369             154            2082          1.5043;
  1547    1.370             154            2082          1.5043;
  1548    1.371             154            2082          1.5043;
  1549    1.372             154            2082          1.5043;
  1550    1.372             154            2082          1.5043;
  1551    1.373             154            2082          1.5043;
  1552    1.374             154            2082          1.5043;
  1553    1.375             154            2082          1.5043;
  1554    1.376             154            2082          1.5043;
  1555    1.377             154            2082          1.5043;
  1556    1.378             154            2082          1.5043;
  1557    1.379             154            2082          1.5043;
  1558    1.379             154            2082          1.5043;
  1559    1.380             154            2082          1.5043;
  1560    1.381             154            2082          1.5043;
  1561    1.382             154            2082          1.5043;
  1562    1.383             154            2082          1.5043;
  1563    1.384             154            2082          1.5043;
  1564    1.385             154            2082          1.5043;
  1565    1.386             154            2082          1.5043;
  1566    1.387             154            2082          1.5043;
  1567    1.387             154            2082          1.5043;
  1568    1.388             154            2082          1.5043;
  1569    1.389             154            2082          1.5043;
  1570    1.390             154            2082          1.5043;
  1571    1.391             154            2082          1.5043;
  1572    1.392             154            2082          1.5043;
  1573    1.393             154            2082          1.5043;
  1574    1.394             154            2082          1.5043;
  1575    1.395             154            2082          1.5043;
  1576    1.395             154            2082          1.5043;
  1577    1.396             154            2082          1.5043;
  1578    1.397             154            2082          1.5043;
  1579    1.398             154            2082          1.5043;
  1580    1.399             154            2082          1.5043;
  1581    1.400             154            2082          1.5043;
  1582    1.401             154            2082          1.5043;
  1583    1.402             154            2082          1.5043;
  1584    1.403             154            2082          1.5043;
  1585    1.403             154            2082          1.5043;
  1586    1.404             154            2082          1.5043;
  1587    1.405             154            2082          1.5043;
  1588    1.406             154            2082          1.5043;
  1589    1.407             154            2082          1.5043;
  1590    1.408             154            2082          1.5043;
  1591    1.409             154            2082          1.5043;
  1592    1.410             154            2082          1.5043;
  1593    1.410             154            2082          1.5043;
  1594    1.411             154            2082          1.5043;
  1595    1.412             154            2082          1.5043;
  1596    1.413             154            2082          1.5043;
  1597    1.414             154            2082          1.5043;
  1598    1.415             154            2082          1.5043;
  1599    1.416             154            2082          1.5043;
  1600    1.417             154            2082          1.5043;
  1601    1.418             154            2082          1.5043;
  1602    1.418             154            2082          1.5043;
  1603    1.419             154            2082          1.5043;
  1604    1.420             154            2082          1.5043;
  1605    1.421             154            2082          1.5043;
  1606    1.422             154            2082          1.5043;
  1607    1.423             154            2082          1.5043;
  1608    1.424             154            2082          1.5043;
  1609    1.425             154            2082          1.5043;
  1610    1.426             154            2082          1.5043;
  1611    1.426             154            2082          1.5043;
  1612    1.427             154            2082          1.5043;
  1613    1.428             154            2082          1.5043;
  1614    1.429             154            2082          1.5043;
  1615    1.430             154            2082          1.5043;
  1616    1.431             154            2082          1.5043;
  1617    1.432             154            2082          1.5043;
  1618    1.433             154            2082          1.5043;
  1619    1.433             154            2082          1.5043;
  1620    1.434             154            2082          1.5043;
  1621    1.435             154            2082          1.5043;
  1622    1.436             154            2082          1.5043;
  1623    1.437             154            2082          1.5043;
  1624    1.438             154            2082          1.5043;
  1625    1.439             154            2082          1.5043;
  1626    1.440             154            2082          1.5043;
  1627    1.441             154            2082          1.5043;
  1628    1.441             154            2082          1.5043;
  1629    1.442             154            2082          1.5043;
  1630    1.443             154            2082          1.5043;
  1631    1.444             154            2082          1.5043;
  1632    1.445             154            2082          1.5043;
  1633    1.446             154            2082          1.5043;
  1634    1.447             154            2082          1.5043;
  1635    1.448             154            2082          1.5043;
  1636    1.449             154            2082          1.5043;
  1637    1.449             154            2082          1.5043;
  1638    1.450             154            2082          1.5043;
  1639    1.451             154            2082          1.5043;
  1640    1.452             154            2082          1.5043;
  1641    1.453             154            2082          1.5043;
  1642    1.454             154            2082          1.5043;
  1643    1.455             154            2082          1.5043;
  1644    1.456             154            2082          1.5043;
  1645    1.457             154            2082          1.5043;
  1646    1.457             154            2082          1.5043;
  1647    1.458             154            2082          1.5043;
  1648    1.459             154            2082          1.5043;
  1649    1.460             154            2082          1.5043;
  1650    1.461             154            2082          1.5043;
  1651    1.462             154            2082          1.5043;
  1652    1.463             154            2082          1.5043;
  1653    1.464             154            2082          1.5043;
  1654    1.464             154            2082          1.5043;
  1655    1.465             154            2082          1.5043;
  1656    1.466             154            2082          1.5043;
  1657    1.467             154            2082          1.5043;
  1658    1.468             154            2082          1.5043;
  1659    1.469             154            2082          1.5043;
  1660    1.470             154            2082          1.5043;
  1661    1.471             154            2082          1.5043;
  1662    1.472             154            2082          1.5043;
  1663    1.472             154            2082          1.5043;
  1664    1.473             154            2082          1.5043;
  1665    1.474             154            2082          1.5043;
  1666    1.475             154            2082          1.5043;
  1667    1.476             154            2082          1.5043;
  1668    1.477             154            2082          1.5043;
  1669    1.478             154            2082          1.5043;
  1670    1.479             154            2082          1.5043;
  1671    1.480             154            2082          1.5043;
  1672    1.480             154            2082          1.5043;
  1673    1.481             154            2082          1.5043;
  1674    1.482             154            2082          1.5043;
  1675    1.483             154            2082          1.5043;
  1676    1.484             154            2082          1.5043;
  1677    1.485             154            2082          1.5043;
  1678    1.486             154            2082          1.5043;
  1679    1.487             154            2082          1.5043;
  1680    1.488             154            2082          1.5043;
  1681    1.488             154            2082          1.5043;
  1682    1.489             154            2082          1.5043;
  1683    1.490             154            2082          1.5043;
  1684    1.491             154            2082          1.5043;
  1685    1.492             154            2082          1.5043;
  1686    1.493             154            2082          1.5043;
  1687    1.494             154            2082          1.5043;
  1688    1.495             154            2082          1.5043;
  1689    1.495             154            2082          1.5043;
  1690    1.496             154            2082          1.5043;
  1691    1.497             154            2082          1.5043;
  1692    1.498             154            2082          1.5043;
  1693    1.499             154            2082          1.5043;
  1694    1.500             154            2082          1.5043;
  1695    1.501             154            2082          1.5043;
  1696    1.502             154            2082          1.5043;
  1697    1.503             154            2082          1.5043;
  1698    1.503             154            2082          1.5043;
  1699    1.504             154            2082          1.5043;
  1700    1.505             154            2082          1.5043;
  1701    1.506             154            2082          1.5043;
  1702    1.507             154            2082          1.5043;
  1703    1.508             154            2082          1.5043;
  1704    1.509             154            2082          1.5043;
  1705    1.510             154            2082          1.5043;
  1706    1.511             154            2082          1.5043;
  1707    1.511             154            2082          1.5043;
  1708    1.512             154            2082          1.5043;
  1709    1.513             154            2082          1.5043;
  1710    1.514             154            2082          1.5043;
  1711    1.515             154            2082          1.5043;
  1712    1.516             154            2082          1.5043;
  1713    1.517             154            2082          1.5043;
  1714    1.518             154            2082          1.5043;
  1715    1.518             154            2082          1.5043;
  1716    1.519             154            2082          1.5043;
  1717    1.520             154            2082          1.5043;
  1718    1.521             154            2082          1.5043;
  1719    1.522             154            2082          1.5043;
  1720    1.523             154            2082          1.5043;
  1721    1.524             154            2082          1.5043;
  1722    1.525             154            2082          1.5043;
  1723    1.526             154            2082          1.5043;
  1724    1.526             154            2082          1.5043;
  1725    1.527             154            2082          1.5043;
  1726    1.528             154            2082          1.5043;
  1727    1.529             154            2082          1.5043;
  1728    1.530             154            2082          1.5043;
  1729    1.531             154            2082          1.5043;
  1730    1.532             154            2082          1.5043;
  1731    1.533             154            2082          1.5043;
  1732    1.534             154            2082          1.5043;
  1733    1.534             154            2082          1.5043;
  1734    1.535             154            2082          1.5043;
  1735    1.536             154            2082          1.5043;
  1736    1.537             154            2082          1.5043;
  1737    1.538             154            2082          1.5043;
  1738    1.539             154            2082          1.5043;
  1739    1.540             154            2082          1.5043;
  1740    1.541             154            2082          1.5043;
  1741    1.542             154            2082          1.5043;
  1742    1.542             154            2082          1.5043;
  1743    1.543             154            2082          1.5043;
  1744    1.544             154            2082          1.5043;
  1745    1.545             154            2082          1.5043;
  1746    1.546             154            2082          1.5043;
  1747    1.547             154            2082          1.5043;
  1748    1.548             154            2082          1.5043;
  1749    1.549             154            2082          1.5043;
  1750    1.549             154            2082          1.5043;
  1751    1.550             154            2082          1.5043;
  1752    1.551             154            2082          1.5043;
  1753    1.552             154            2082          1.5043;
  1754    1.553             154            2082          1.5043;
  1755    1.554             154            2082          1.5043;
  1756    1.555             154            2082          1.5043;
  1757    1.556             154            2082          1.5043;
  1758    1.557             154            2082          1.5043;
  1759    1.557             154            2082          1.5043;
  1760    1.558             154            2082          1.5043;
  1761    1.559             154            2082          1.5043;
  1762    1.560             154            2082          1.5043;
  1763    1.561             154            2082          1.5043;
  1764    1.562             154            2082          1.5043;
  1765    1.563             154            2082          1.5043;
  1766    1.564             154            2082          1.5043;
  1767    1.565             154            2082          1.5043;
  1768    1.565             154            2082          1.5043;
  1769    1.566             154            2082          1.5043;
  1770    1.567             154            2082          1.5043;
  1771    1.568             154            2082          1.5043;
  1772    1.569             154            2082          1.5043;
  1773    1.570             154            2082          1.5043;
  1774    1.571             154            2082          1.5043;
  1775    1.572             154            2082          1.5043;
  1776    1.573             154            2082          1.5043;
  1777    1.573             154            2082          1.5043;
  1778    1.574             154            2082          1.5043;
  1779    1.575             154            2082          1.5043;
  1780    1.576             154            2082          1.5043;
  1781    1.577             154            2082          1.5043;
  1782    1.578             154            2082          1.5043;
  1783    1.579             154            2082          1.5043;
  1784    1.580             154            2082          1.5043;
  1785    1.580             154            2082          1.5043;
  1786    1.581             154            2082          1.5043;
  1787    1.582             154            2082          1.5043;
  1788    1.583             154            2082          1.5043;
  1789    1.584             154            2082          1.5043;
  1790    1.585             154            2082          1.5043;
  1791    1.586             154            2082          1.5043;
  1792    1.587             154            2082          1.5043;
  1793    1.588             154            2082          1.5043;
  1794    1.588             154            2082          1.5043;
  1795    1.589             154            2082          1.5043;
  1796    1.590             154            2082          1.5043;
  1797    1.591             154            2082          1.5043;
  1798    1.592             154            2082          1.5043;
  1799    1.593             154            2082          1.5043;
  1800    1.594             154            2082          1.5043;
  1801    1.595             154            2082          1.5043;
  1802    1.596             154            2082          1.5043;
  1803    1.596             154            2082          1.5043;
  1804    1.597             154            2082          1.5043;
  1805    1.598             154            2082          1.5043;
  1806    1.599             154            2082          1.5043;
  1807    1.600             154            2082          1.5043;
  1808    1.601             154            2082          1.5043;
  1809    1.602             154            2082          1.5043;
  1810    1.603             154            2082          1.5043;
  1811    1.603             154            2082          1.5043;
  1812    1.604             154            2082          1.5043;
  1813    1.605             154            2082          1.5043;
  1814    1.606             154            2082          1.5043;
  1815    1.607             154            2082          1.5043;
  1816    1.608             154            2082          1.5043;
  1817    1.609             154            2082          1.5043;
  1818    1.610             154            2082          1.5043;
  1819    1.611             154            2082          1.5043;
  1820    1.611             154            2082          1.5043;
  1821    1.612             154            2082          1.5043;
  1822    1.613             154            2082          1.5043;
  1823    1.614             154            2082          1.5043;
  1824    1.615             154            2082          1.5043;
  1825    1.616             154            2082          1.5043;
  1826    1.617             154            2082          1.5043;
  1827    1.618             154            2082          1.5043;
  1828    1.619             154            2082          1.5043;
  1829    1.619             154            2082          1.5043;
  1830    1.620             154            2082          1.5043;
  1831    1.621             154            2082          1.5043;
  1832    1.622             154            2082          1.5043;
  1833    1.623             154            2082          1.5043;
  1834    1.624             154            2082          1.5043;
  1835    1.625             154            2082          1.5043;
  1836    1.626             154            2082          1.5043;
  1837    1.627             154            2082          1.5043;
  1838    1.627             154            2082          1.5043;
  1839    1.628             154            2082          1.5043;
  1840    1.629             154            2082          1.5043;
  1841    1.630             154            2082          1.5043;
  1842    1.631             154            2082          1.5043;
  1843    1.632             154            2082          1.5043;
  1844    1.633             154            2082          1.5043;
  1845    1.634             154            2082          1.5043;
  1846    1.634             154            2082          1.5043;
  1847    1.635             154            2082          1.5043;
  1848    1.636             154            2082          1.5043;
  1849    1.637             154            2082          1.5043;
  1850    1.638             154            2082          1.5043;
  1851    1.639             154            2082          1.5043;
  1852    1.640             154            2082          1.5043;
  1853    1.641             154            2082          1.5043;
  1854    1.642             154            2082          1.5043;
  1855    1.642             154            2082          1.5043;
  1856    1.643             154            2082          1.5043;
  1857    1.644             154            2082          1.5043;
  1858    1.645             154            2082          1.5043;
  1859    1.646             154            2082          1.5043;
  1860    1.647             154            2082          1.5043;
  1861    1.648             154            2082          1.5043;
  1862    1.649             154            2082          1.5043;
  1863    1.650             154            2082          1.5043;
  1864    1.650             154            2082          1.5043;
  1865    1.651             154            2082          1.5043;
  1866    1.652             154            2082          1.5043;
  1867    1.653             154            2082          1.5043;
  1868    1.654             154            2082          1.5043;
  1869    1.655             154            2082          1.5043;
  1870    1.656             154            2082          1.5043;
  1871    1.657             154            2082          1.5043;
  1872    1.658             154            2082          1.5043;
  1873    1.658             154            2082          1.5043;
  1874    1.659             154            2082          1.5043;
  1875    1.660             154            2082          1.5043;
  1876    1.661             154            2082          1.5043;
  1877    1.662             154            2082          1.5043;
  1878    1.663             154            2082          1.5043;
  1879    1.664             154            2082          1.5043;
  1880    1.665             154            2082          1.5043;
  1881    1.665             154            2082          1.5043;
  1882    1.666             154            2082          1.5043;
  1883    1.667             154            2082          1.5043;
  1884    1.668             154            2082          1.5043;
  1885    1.669             154            2082          1.5043;
  1886    1.670             154            2082          1.5043;
  1887    1.671             154            2082          1.5043;
  1888    1.672             154            2082          1.5043;
  1889    1.673             154            2082          1.5043;
  1890    1.673             154            2082          1.5043;
  1891    1.674             154            2082          1.5043;
  1892    1.675             154            2082          1.5043;
  1893    1.676             154            2082          1.5043;
  1894    1.677             154            2082          1.5043;
  1895    1.678             154            2082          1.5043;
  1896    1.679             154            2082          1.5043;
  1897    1.680             154            2082          1.5043;
  1898    1.681             154            2082          1.5043;
  1899    1.681             154            2082          1.5043;
  1900    1.682             154            2082          1.5043;
  1901    1.683             154            2082          1.5043;
  1902    1.684             154            2082          1.5043;
  1903    1.685             154            2082          1.5043;
